pair_id,platform,method,mi,ef1,chamfer,time_s,ok,reason
DJI_00810320,B,LoFTR,0.2836073133776999,0.40188555395846715,24.3337859021515,0.3556762999996863,1,ok
DJI_00810320,B,ECC+MI,0.24172933439764022,0.37623805782437686,16.598157764092402,11.40978670000004,1,ecc_then_mi
DJI_00810368,B,ECC,0.2058241343248903,0.4843880712653459,10.30888244121358,3.330374099999972,0,out_of_bounds
DJI_00810368,B,MI,0.21596621155720186,0.4713986625496778,10.827461101071627,0.05801980000069307,1,ok
DJI_00810368,B,LoFTR,0.1553736326883715,0.5122146116615746,9.272277917338275,0.3814851999995881,1,ok
DJI_00810368,B,ECC+MI,0.21596621155720186,0.4713986625496778,10.827461101071627,3.3884426000013264,1,mi_fallback
DJI_00810460,B,ECC,0.18544823008667063,0.44746818646735453,11.627171780511745,2.9461102000004757,0,out_of_bounds
DJI_00810460,B,MI,0.3230640291122376,0.33340084854842017,22.99782654379036,0.14289759999974194,1,ok
DJI_00810460,B,LoFTR,0.19711447010193028,0.45464960600372406,12.674141174600944,0.2563640000007581,1,ok
DJI_00810460,B,ECC+MI,0.3230640291122376,0.33340084854842017,22.99782654379036,3.0890576000010697,1,mi_fallback
DJI_00810502,B,ECC,0.2244118642827514,0.458058099320622,19.534209812222304,2.898889699999927,0,out_of_bounds
DJI_00810502,B,MI,0.2359562522921178,0.3538343650231465,34.688783580737145,0.05063449999943259,1,ok
DJI_00810502,B,LoFTR,0.21621391339067275,0.43028544775673416,21.592105834012862,0.2849199000002045,1,ok
DJI_00810502,B,ECC+MI,0.2359562522921178,0.3538343650231465,34.688783580737145,2.9495796999999584,1,mi_fallback
DJI_00810524,B,ECC,0.2233413592535362,0.2762506575448855,15.868151795991263,1.0500418999999965,1,ok
DJI_00810524,B,MI,0.23365923821812037,0.42719912294224777,13.193162854806914,0.12208319999990636,1,ok
DJI_00810524,B,LoFTR,0.21082042301908485,0.4403106032386868,11.464705654663128,0.09358720000000176,1,ok
DJI_00810524,B,ECC+MI,0.22139907237588688,0.2704181572775448,16.530995223065307,1.1406804000007469,1,ecc_then_mi
DJI_00810543,B,ECC,0.20297507201477022,0.22855520688917622,17.64259343623737,5.699723900000208,1,ok
DJI_00810543,B,MI,0.331183444361126,0.398061030459329,18.414877351683327,0.0899409999992713,1,ok
DJI_00810543,B,LoFTR,0.2825809042416626,0.4108977918743882,18.83296890026366,0.42651590000059514,1,ok
DJI_00810543,B,ECC+MI,0.20019274823259617,0.22790426110084233,17.99691261070115,5.8454784000014115,1,ecc_then_mi
DJI_00810638,B,ECC,0.12562633792594533,0.4568087668262207,10.227216079240684,0.01999179999984335,0,return_fail
DJI_00810638,B,MI,0.12721237772715543,0.4451902391492736,10.507050198830424,0.09023490000072343,1,ok
DJI_00810638,B,LoFTR,0.13024197431574616,0.4365295944747555,10.861358323617175,0.09273179999945569,1,ok
DJI_00810638,B,ECC+MI,0.12721237772715543,0.4451902391492736,10.507050198830424,0.11026910000055068,1,mi_fallback
DJI_00810668,B,ECC,0.15420461399150343,0.4377148898456977,12.063377267643226,0.02293279999958031,0,return_fail
DJI_00810668,B,MI,0.160205916511933,0.42794061314817544,11.941898033914995,0.07577519999995275,1,ok
DJI_00810668,B,LoFTR,0.1378129683011128,0.4444926260619885,11.789734523172443,0.09667520000039076,1,ok
DJI_00810668,B,ECC+MI,0.160205916511933,0.42794061314817544,11.941898033914995,0.09876389999953972,1,mi_fallback
DJI_00810686,B,ECC,0.12164713268129748,0.3170507252201597,22.73980810835677,0.020633799999814073,0,return_fail
DJI_00810686,B,MI,0.12262505812962123,0.3090438241810249,22.430964721759935,0.07360900000003312,1,ok
DJI_00810686,B,LoFTR,0.06549078421809681,0.09219588940619289,65.82187063038451,0.11194160000013653,1,ok
DJI_00810686,B,ECC+MI,0.12262505812962123,0.3090438241810249,22.430964721759935,0.09428649999972549,1,mi_fallback
DJI_08380118,C,ECC,0.38224130301939024,0.8034056298600037,5.02802566895286,0.2786067000006369,1,ok
