pair_id,platform,dist_px_640,dist_px_native
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,2.23606797749979,2.23606797749979
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,2.23606797749979,2.23606797749979
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,2.0,2.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,2.0,2.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,19.849433241279208,19.849433241279208
DJI_20251207174940_00030043,A,21.400934559032695,21.400934559032695
DJI_20251207174940_00030043,A,24.20743687382041,24.20743687382041
DJI_20251207174940_00030043,A,27.0,27.0
DJI_20251207174940_00030043,A,29.0,29.0
DJI_20251207174940_00030043,A,30.01666203960727,30.01666203960727
DJI_20251207174940_00030043,A,32.14031735997639,32.14031735997639
DJI_20251207174940_00030043,A,34.23448553724738,34.23448553724738
DJI_20251207174940_00030043,A,36.49657518178932,36.49657518178932
DJI_20251207174940_00030043,A,38.63935817272331,38.63935817272331
DJI_20251207174940_00030043,A,40.607881008493905,40.607881008493905
DJI_20251207174940_00030043,A,42.7551166528639,42.7551166528639
DJI_20251207174940_00030043,A,44.14748010928823,44.14748010928823
DJI_20251207174940_00030043,A,44.40720662234904,44.40720662234904
DJI_20251207174940_00030043,A,42.80186911806539,42.80186911806539
DJI_20251207174940_00030043,A,40.45985664828782,40.45985664828782
DJI_20251207174940_00030043,A,38.948684188300895,38.948684188300895
DJI_20251207174940_00030043,A,36.76955262170047,36.76955262170047
DJI_20251207174940_00030043,A,35.38361202590826,35.38361202590826
DJI_20251207174940_00030043,A,33.421549934136806,33.421549934136806
DJI_20251207174940_00030043,A,32.202484376209235,32.202484376209235
DJI_20251207174940_00030043,A,30.528675044947494,30.528675044947494
DJI_20251207174940_00030043,A,29.5296461204668,29.5296461204668
DJI_20251207174940_00030043,A,28.231188426986208,28.231188426986208
DJI_20251207174940_00030043,A,27.202941017470888,27.202941017470888
DJI_20251207174940_00030043,A,26.68332812825267,26.68332812825267
DJI_20251207174940_00030043,A,26.0,26.0
DJI_20251207174940_00030043,A,24.698178070456937,24.698178070456937
DJI_20251207174940_00030043,A,21.93171219946131,21.93171219946131
DJI_20251207174940_00030043,A,20.12461179749811,20.12461179749811
DJI_20251207174940_00030043,A,17.4928556845359,17.4928556845359
DJI_20251207174940_00030043,A,15.811388300841896,15.811388300841896
DJI_20251207174940_00030043,A,13.45362404707371,13.45362404707371
DJI_20251207174940_00030043,A,12.041594578792296,12.041594578792296
DJI_20251207174940_00030043,A,10.295630140987,10.295630140987
DJI_20251207174940_00030043,A,9.219544457292887,9.219544457292887
DJI_20251207174940_00030043,A,7.615773105863909,7.615773105863909
DJI_20251207174940_00030043,A,7.0,7.0
DJI_20251207174940_00030043,A,7.0,7.0
DJI_20251207174940_00030043,A,5.0,5.0
DJI_20251207174940_00030043,A,3.0,3.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,3.0,3.0
DJI_20251207174940_00030043,A,6.0,6.0
DJI_20251207174940_00030043,A,7.0710678118654755,7.0710678118654755
DJI_20251207174940_00030043,A,8.0,8.0
DJI_20251207174940_00030043,A,8.246211251235321,8.246211251235321
DJI_20251207174940_00030043,A,10.44030650891055,10.44030650891055
DJI_20251207174940_00030043,A,12.649110640673518,12.649110640673518
DJI_20251207174940_00030043,A,14.866068747318506,14.866068747318506
DJI_20251207174940_00030043,A,14.422205101855956,14.422205101855956
DJI_20251207174940_00030043,A,14.317821063276353,14.317821063276353
DJI_20251207174940_00030043,A,14.317821063276353,14.317821063276353
DJI_20251207174940_00030043,A,12.649110640673518,12.649110640673518
DJI_20251207174940_00030043,A,10.770329614269007,10.770329614269007
DJI_20251207174940_00030043,A,9.433981132056603,9.433981132056603
DJI_20251207174940_00030043,A,8.48528137423857,8.48528137423857
DJI_20251207174940_00030043,A,8.54400374531753,8.54400374531753
DJI_20251207174940_00030043,A,7.0710678118654755,7.0710678118654755
DJI_20251207174940_00030043,A,6.0,6.0
DJI_20251207174940_00030043,A,6.082762530298219,6.082762530298219
DJI_20251207174940_00030043,A,4.123105625617661,4.123105625617661
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,3.0,3.0
DJI_20251207174940_00030043,A,4.123105625617661,4.123105625617661
DJI_20251207174940_00030043,A,4.242640687119285,4.242640687119285
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,2.0,2.0
DJI_20251207174940_00030043,A,4.242640687119285,4.242640687119285
DJI_20251207174940_00030043,A,6.4031242374328485,6.4031242374328485
DJI_20251207174940_00030043,A,7.280109889280518,7.280109889280518
DJI_20251207174940_00030043,A,7.211102550927978,7.211102550927978
DJI_20251207174940_00030043,A,6.0,6.0
DJI_20251207174940_00030043,A,5.0,5.0
DJI_20251207174940_00030043,A,3.605551275463989,3.605551275463989
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,2.0,2.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,2.23606797749979,2.23606797749979
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,2.23606797749979,2.23606797749979
DJI_20251207174940_00030043,A,2.23606797749979,2.23606797749979
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,3.605551275463989,3.605551275463989
DJI_20251207174940_00030043,A,6.4031242374328485,6.4031242374328485
DJI_20251207174940_00030043,A,4.242640687119285,4.242640687119285
DJI_20251207174940_00030043,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,2.0,2.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,3.1622776601683795,3.1622776601683795
DJI_20251207174940_00030043,A,4.47213595499958,4.47213595499958
DJI_20251207174940_00030043,A,6.324555320336759,6.324555320336759
DJI_20251207174940_00030043,A,7.615773105863909,7.615773105863909
DJI_20251207174940_00030043,A,9.0,9.0
DJI_20251207174940_00030043,A,11.0,11.0
DJI_20251207174940_00030043,A,11.40175425099138,11.40175425099138
DJI_20251207174940_00030043,A,9.899494936611665,9.899494936611665
DJI_20251207174940_00030043,A,8.06225774829855,8.06225774829855
DJI_20251207174940_00030043,A,7.211102550927978,7.211102550927978
DJI_20251207174940_00030043,A,6.082762530298219,6.082762530298219
DJI_20251207174940_00030043,A,6.0,6.0
DJI_20251207174940_00030043,A,6.082762530298219,6.082762530298219
DJI_20251207174940_00030043,A,6.708203932499369,6.708203932499369
DJI_20251207174940_00030043,A,5.0,5.0
DJI_20251207174940_00030043,A,2.23606797749979,2.23606797749979
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,4.47213595499958,4.47213595499958
DJI_20251207174940_00030043,A,6.324555320336759,6.324555320336759
DJI_20251207174940_00030043,A,9.486832980505138,9.486832980505138
DJI_20251207174940_00030043,A,8.54400374531753,8.54400374531753
DJI_20251207174940_00030043,A,6.324555320336759,6.324555320336759
DJI_20251207174940_00030043,A,4.123105625617661,4.123105625617661
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,5.0,5.0
DJI_20251207174940_00030043,A,7.0,7.0
DJI_20251207174940_00030043,A,6.082762530298219,6.082762530298219
DJI_20251207174940_00030043,A,6.708203932499369,6.708203932499369
DJI_20251207174940_00030043,A,8.48528137423857,8.48528137423857
DJI_20251207174940_00030043,A,10.63014581273465,10.63014581273465
DJI_20251207174940_00030043,A,11.40175425099138,11.40175425099138
DJI_20251207174940_00030043,A,8.94427190999916,8.94427190999916
DJI_20251207174940_00030043,A,7.0710678118654755,7.0710678118654755
DJI_20251207174940_00030043,A,5.0990195135927845,5.0990195135927845
DJI_20251207174940_00030043,A,2.8284271247461903,2.8284271247461903
DJI_20251207174940_00030043,A,3.0,3.0
DJI_20251207174940_00030043,A,3.605551275463989,3.605551275463989
DJI_20251207174940_00030043,A,2.0,2.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,2.0,2.0
DJI_20251207174940_00030043,A,5.0,5.0
DJI_20251207174940_00030043,A,7.0,7.0
DJI_20251207174940_00030043,A,9.0,9.0
DJI_20251207174940_00030043,A,10.816653826391969,10.816653826391969
DJI_20251207174940_00030043,A,8.06225774829855,8.06225774829855
DJI_20251207174940_00030043,A,6.708203932499369,6.708203932499369
DJI_20251207174940_00030043,A,4.123105625617661,4.123105625617661
DJI_20251207174940_00030043,A,2.0,2.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,0.0,0.0
DJI_20251207174940_00030043,A,1.0,1.0
DJI_20251207174940_00030043,A,3.1622776601683795,3.1622776601683795
DJI_20251207174940_00030043,A,5.385164807134504,5.385164807134504
DJI_20251207174940_00030043,A,7.810249675906654,7.810249675906654
DJI_20251207174940_00030043,A,9.219544457292887,9.219544457292887
DJI_20251207174940_00030043,A,9.848857801796104,9.848857801796104
DJI_20251207174940_00030043,A,11.180339887498949,11.180339887498949
DJI_20251207174940_00030043,A,12.041594578792296,12.041594578792296
DJI_20251207174940_00030043,A,15.033296378372908,15.033296378372908
DJI_20251207174940_00030043,A,17.0,17.0
DJI_20251207174940_00030043,A,15.811388300841896,15.811388300841896
DJI_20251207174940_00030043,A,15.297058540778355,15.297058540778355
DJI_20251207174940_00030043,A,15.0,15.0
DJI_20251207174940_00030043,A,15.0,15.0
DJI_20251207174940_00030043,A,15.297058540778355,15.297058540778355
DJI_20251207174940_00030043,A,15.811388300841896,15.811388300841896
DJI_20251207174940_00030043,A,17.0,17.0
DJI_20251207174940_00030043,A,18.027756377319946,18.027756377319946
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,2.0,2.0
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,2.0,2.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,2.0,2.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,2.0,2.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.4142135623730951,1.4142135623730951
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,1.0,1.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,0.0,0.0
DJI_20251207174940_00030044,A,1.0,1.0
