pair_id,platform,method,error_px
DJI_00810098,B,ECC,113.64920043945312
DJI_00810098,B,ECC,25.26220703125
DJI_00810098,B,ECC,21.53900909423828
DJI_00810098,B,ECC,30.94769859313965
DJI_00810098,B,ECC,33.72045135498047
DJI_00810098,B,ECC,56.4777717590332
DJI_00810098,B,ECC,136.43943786621094
DJI_00810098,B,ECC,28.964683532714844
DJI_00810098,B,ECC,129.22792053222656
DJI_00810098,B,ECC,179.0692901611328
DJI_00810098,B,MI,38.30403518676758
DJI_00810098,B,MI,37.6096305847168
DJI_00810098,B,MI,36.912437438964844
DJI_00810098,B,MI,38.713809967041016
DJI_00810098,B,MI,37.20590591430664
DJI_00810098,B,MI,38.76796340942383
DJI_00810098,B,MI,40.1467399597168
DJI_00810098,B,MI,38.19834518432617
DJI_00810098,B,MI,37.926692962646484
DJI_00810098,B,MI,41.61787796020508
DJI_00810098,B,LoFTR,2.0815019607543945
DJI_00810098,B,LoFTR,1.4205591678619385
DJI_00810098,B,LoFTR,2.742628335952759
DJI_00810098,B,LoFTR,1.2996630668640137
DJI_00810098,B,LoFTR,0.4083287715911865
DJI_00810098,B,LoFTR,1.896877408027649
DJI_00810098,B,LoFTR,11.521720886230469
DJI_00810098,B,LoFTR,1.5316956043243408
DJI_00810098,B,LoFTR,1.853744387626648
DJI_00810098,B,LoFTR,81.996826171875
DJI_00810098,B,ECC+MI,115.8945083618164
DJI_00810098,B,ECC+MI,95.06951904296875
DJI_00810098,B,ECC+MI,92.89270782470703
DJI_00810098,B,ECC+MI,94.61919403076172
DJI_00810098,B,ECC+MI,96.2709732055664
DJI_00810098,B,ECC+MI,113.61013793945312
DJI_00810098,B,ECC+MI,138.7825164794922
DJI_00810098,B,ECC+MI,93.04495239257812
DJI_00810098,B,ECC+MI,122.60285949707031
DJI_00810098,B,ECC+MI,126.81475067138672
DJI_00810117,B,ECC,30.660785675048828
DJI_00810117,B,ECC,10.896398544311523
DJI_00810117,B,ECC,29.97756576538086
DJI_00810117,B,ECC,12.426706314086914
DJI_00810117,B,ECC,10.236156463623047
DJI_00810117,B,ECC,11.79764461517334
DJI_00810117,B,ECC,161.99632263183594
DJI_00810117,B,ECC,7.815225601196289
DJI_00810117,B,ECC,12.011104583740234
DJI_00810117,B,ECC,11.363954544067383
DJI_00810117,B,MI,72.62218475341797
DJI_00810117,B,MI,90.52424621582031
DJI_00810117,B,MI,72.65797424316406
DJI_00810117,B,MI,100.75576782226562
DJI_00810117,B,MI,90.40082550048828
DJI_00810117,B,MI,99.30110168457031
DJI_00810117,B,MI,76.2991943359375
DJI_00810117,B,MI,91.79364013671875
DJI_00810117,B,MI,89.29744720458984
DJI_00810117,B,MI,90.7406234741211
DJI_00810117,B,LoFTR,12.465522766113281
DJI_00810117,B,LoFTR,0.5499951243400574
DJI_00810117,B,LoFTR,11.876477241516113
DJI_00810117,B,LoFTR,1.5307444334030151
DJI_00810117,B,LoFTR,0.8880704045295715
DJI_00810117,B,LoFTR,1.258750081062317
DJI_00810117,B,LoFTR,172.92752075195312
DJI_00810117,B,LoFTR,2.0595133304595947
DJI_00810117,B,LoFTR,1.2983930110931396
DJI_00810117,B,LoFTR,0.9482008218765259
DJI_00810117,B,ECC+MI,72.62218475341797
DJI_00810117,B,ECC+MI,90.52424621582031
DJI_00810117,B,ECC+MI,72.65797424316406
DJI_00810117,B,ECC+MI,100.75576782226562
DJI_00810117,B,ECC+MI,90.40082550048828
DJI_00810117,B,ECC+MI,99.30110168457031
DJI_00810117,B,ECC+MI,76.2991943359375
DJI_00810117,B,ECC+MI,91.79364013671875
DJI_00810117,B,ECC+MI,89.29744720458984
DJI_00810117,B,ECC+MI,90.7406234741211
DJI_00810185,B,ECC,25.23788833618164
DJI_00810185,B,ECC,23.754682540893555
DJI_00810185,B,ECC,24.66185760498047
DJI_00810185,B,ECC,26.89089584350586
DJI_00810185,B,ECC,20.544353485107422
DJI_00810185,B,ECC,22.60280418395996
DJI_00810185,B,ECC,28.750585556030273
DJI_00810185,B,ECC,24.356765747070312
DJI_00810185,B,ECC,27.255443572998047
DJI_00810185,B,ECC,23.699506759643555
DJI_00810185,B,MI,11.75368595123291
DJI_00810185,B,MI,11.731661796569824
DJI_00810185,B,MI,12.19991397857666
DJI_00810185,B,MI,11.76876449584961
DJI_00810185,B,MI,11.641663551330566
DJI_00810185,B,MI,11.361244201660156
DJI_00810185,B,MI,11.419145584106445
DJI_00810185,B,MI,12.399349212646484
DJI_00810185,B,MI,10.778814315795898
DJI_00810185,B,MI,11.522806167602539
DJI_00810185,B,LoFTR,0.8594919443130493
DJI_00810185,B,LoFTR,0.972316563129425
DJI_00810185,B,LoFTR,1.4169912338256836
DJI_00810185,B,LoFTR,0.8744721412658691
DJI_00810185,B,LoFTR,0.8826970458030701
DJI_00810185,B,LoFTR,0.619712233543396
DJI_00810185,B,LoFTR,0.6193881630897522
DJI_00810185,B,LoFTR,1.825142741203308
DJI_00810185,B,LoFTR,2.0433778762817383
DJI_00810185,B,LoFTR,1.0099650621414185
DJI_00810185,B,ECC+MI,28.4609317779541
DJI_00810185,B,ECC+MI,29.71225357055664
DJI_00810185,B,ECC+MI,28.485275268554688
DJI_00810185,B,ECC+MI,27.801294326782227
DJI_00810185,B,ECC+MI,30.930923461914062
DJI_00810185,B,ECC+MI,30.45650863647461
DJI_00810185,B,ECC+MI,26.194488525390625
DJI_00810185,B,ECC+MI,28.342700958251953
DJI_00810185,B,ECC+MI,29.075620651245117
DJI_00810185,B,ECC+MI,28.52780532836914
DJI_00810257,B,ECC,45.19002914428711
DJI_00810257,B,ECC,49.45393753051758
DJI_00810257,B,ECC,91.9385757446289
DJI_00810257,B,ECC,89.91452026367188
DJI_00810257,B,ECC,94.07939147949219
DJI_00810257,B,ECC,44.27732467651367
DJI_00810257,B,ECC,46.65668487548828
DJI_00810257,B,ECC,95.62015533447266
DJI_00810257,B,ECC,44.58000946044922
DJI_00810257,B,ECC,165.05081176757812
DJI_00810257,B,MI,52.55423355102539
DJI_00810257,B,MI,49.17759704589844
DJI_00810257,B,MI,47.43826675415039
DJI_00810257,B,MI,47.804534912109375
DJI_00810257,B,MI,48.07523727416992
DJI_00810257,B,MI,47.788848876953125
DJI_00810257,B,MI,50.867977142333984
DJI_00810257,B,MI,47.109310150146484
DJI_00810257,B,MI,50.46287536621094
DJI_00810257,B,MI,158.518310546875
DJI_00810257,B,LoFTR,1.0446192026138306
DJI_00810257,B,LoFTR,3.5804100036621094
DJI_00810257,B,LoFTR,0.9724299311637878
DJI_00810257,B,LoFTR,2.8848843574523926
DJI_00810257,B,LoFTR,1.6054730415344238
DJI_00810257,B,LoFTR,2.0455734729766846
DJI_00810257,B,LoFTR,1.4933446645736694
DJI_00810257,B,LoFTR,2.6540188789367676
DJI_00810257,B,LoFTR,2.7104780673980713
DJI_00810257,B,LoFTR,187.6857452392578
DJI_00810257,B,ECC+MI,120.69989776611328
DJI_00810257,B,ECC+MI,124.98045349121094
DJI_00810257,B,ECC+MI,76.53466033935547
DJI_00810257,B,ECC+MI,75.52703857421875
DJI_00810257,B,ECC+MI,78.7476806640625
DJI_00810257,B,ECC+MI,117.9723892211914
DJI_00810257,B,ECC+MI,120.48882293701172
DJI_00810257,B,ECC+MI,78.85952758789062
DJI_00810257,B,ECC+MI,117.6863784790039
DJI_00810257,B,ECC+MI,238.79522705078125
DJI_00810265,B,ECC,36.85896682739258
DJI_00810265,B,ECC,7.724298477172852
DJI_00810265,B,ECC,8.413148880004883
DJI_00810265,B,ECC,14.391142845153809
DJI_00810265,B,ECC,8.152234077453613
DJI_00810265,B,ECC,6.866035461425781
DJI_00810265,B,ECC,7.781158924102783
DJI_00810265,B,ECC,7.341736793518066
DJI_00810265,B,ECC,199.92494201660156
DJI_00810265,B,ECC,7.728090763092041
DJI_00810265,B,MI,96.7563705444336
DJI_00810265,B,MI,73.61146545410156
DJI_00810265,B,MI,73.68159484863281
DJI_00810265,B,MI,69.24486541748047
DJI_00810265,B,MI,73.74056243896484
DJI_00810265,B,MI,74.38325500488281
DJI_00810265,B,MI,74.49146270751953
DJI_00810265,B,MI,76.34434509277344
DJI_00810265,B,MI,148.7688751220703
DJI_00810265,B,MI,73.55545043945312
DJI_00810265,B,LoFTR,33.48628234863281
DJI_00810265,B,LoFTR,0.8924514651298523
DJI_00810265,B,LoFTR,0.1820358783006668
DJI_00810265,B,LoFTR,1.3683315515518188
DJI_00810265,B,LoFTR,0.6340874433517456
DJI_00810265,B,LoFTR,1.2417408227920532
DJI_00810265,B,LoFTR,0.19187109172344208
DJI_00810265,B,LoFTR,1.985041618347168
DJI_00810265,B,LoFTR,198.1616973876953
DJI_00810265,B,LoFTR,0.9606016278266907
DJI_00810265,B,ECC+MI,96.7563705444336
DJI_00810265,B,ECC+MI,73.61146545410156
DJI_00810265,B,ECC+MI,73.68159484863281
DJI_00810265,B,ECC+MI,69.24486541748047
DJI_00810265,B,ECC+MI,73.74056243896484
DJI_00810265,B,ECC+MI,74.38325500488281
DJI_00810265,B,ECC+MI,74.49146270751953
DJI_00810265,B,ECC+MI,76.34434509277344
DJI_00810265,B,ECC+MI,148.7688751220703
DJI_00810265,B,ECC+MI,73.55545043945312
DJI_00810283,B,ECC,34.85420608520508
DJI_00810283,B,ECC,34.75075149536133
DJI_00810283,B,ECC,115.29377746582031
DJI_00810283,B,ECC,57.70564651489258
DJI_00810283,B,ECC,42.79572296142578
DJI_00810283,B,ECC,61.73862838745117
DJI_00810283,B,ECC,84.71044921875
DJI_00810283,B,ECC,37.90361785888672
DJI_00810283,B,ECC,80.89110565185547
DJI_00810283,B,ECC,109.19044494628906
DJI_00810283,B,MI,34.22751998901367
DJI_00810283,B,MI,36.34005355834961
DJI_00810283,B,MI,49.884132385253906
DJI_00810283,B,MI,32.13958740234375
DJI_00810283,B,MI,26.76241683959961
DJI_00810283,B,MI,36.38077163696289
DJI_00810283,B,MI,30.267850875854492
DJI_00810283,B,MI,36.06880187988281
DJI_00810283,B,MI,31.37554359436035
DJI_00810283,B,MI,43.75606155395508
DJI_00810283,B,LoFTR,0.36687228083610535
DJI_00810283,B,LoFTR,1.54012930393219
DJI_00810283,B,LoFTR,85.82133483886719
DJI_00810283,B,LoFTR,0.30547603964805603
DJI_00810283,B,LoFTR,8.085693359375
DJI_00810283,B,LoFTR,2.5164921283721924
DJI_00810283,B,LoFTR,5.3915791511535645
DJI_00810283,B,LoFTR,0.8813906908035278
DJI_00810283,B,LoFTR,2.019209861755371
DJI_00810283,B,LoFTR,79.92745971679688
DJI_00810283,B,ECC+MI,41.63359069824219
DJI_00810283,B,ECC+MI,56.35496520996094
DJI_00810283,B,ECC+MI,66.70982360839844
DJI_00810283,B,ECC+MI,54.50707244873047
DJI_00810283,B,ECC+MI,32.389278411865234
DJI_00810283,B,ECC+MI,80.93441772460938
DJI_00810283,B,ECC+MI,75.38511657714844
DJI_00810283,B,ECC+MI,59.14302444458008
DJI_00810283,B,ECC+MI,73.34498596191406
DJI_00810283,B,ECC+MI,61.61394500732422
DJI_00810320,B,ECC,294.8016662597656
DJI_00810320,B,ECC,307.6964416503906
DJI_00810320,B,ECC,213.97592163085938
DJI_00810320,B,ECC,67.30638885498047
DJI_00810320,B,ECC,291.5704040527344
DJI_00810320,B,ECC,90.55325317382812
DJI_00810320,B,ECC,225.67958068847656
DJI_00810320,B,ECC,286.50653076171875
DJI_00810320,B,ECC,58.77133560180664
DJI_00810320,B,ECC,92.1475601196289
DJI_00810320,B,MI,7.363440990447998
DJI_00810320,B,MI,10.02060317993164
DJI_00810320,B,MI,10.321338653564453
DJI_00810320,B,MI,6.626515865325928
DJI_00810320,B,MI,6.32247257232666
DJI_00810320,B,MI,7.277292728424072
DJI_00810320,B,MI,40.23926544189453
DJI_00810320,B,MI,11.878044128417969
DJI_00810320,B,MI,36.03364562988281
DJI_00810320,B,MI,7.376401424407959
DJI_00810320,B,LoFTR,0.6314676403999329
DJI_00810320,B,LoFTR,0.22445662319660187
DJI_00810320,B,LoFTR,1.785671591758728
DJI_00810320,B,LoFTR,6.550178527832031
DJI_00810320,B,LoFTR,1.1313421726226807
DJI_00810320,B,LoFTR,4.662596702575684
DJI_00810320,B,LoFTR,41.373592376708984
DJI_00810320,B,LoFTR,1.8192672729492188
DJI_00810320,B,LoFTR,42.990692138671875
DJI_00810320,B,LoFTR,4.306228160858154
DJI_00810320,B,ECC+MI,290.9896240234375
DJI_00810320,B,ECC+MI,312.0284118652344
DJI_00810320,B,ECC+MI,217.9080810546875
DJI_00810320,B,ECC+MI,61.75907897949219
DJI_00810320,B,ECC+MI,287.7250061035156
DJI_00810320,B,ECC+MI,95.31002807617188
DJI_00810320,B,ECC+MI,221.79995727539062
DJI_00810320,B,ECC+MI,290.7400817871094
DJI_00810320,B,ECC+MI,57.72026824951172
DJI_00810320,B,ECC+MI,97.42818450927734
DJI_00810368,B,ECC,245.21072387695312
DJI_00810368,B,ECC,338.61773681640625
DJI_00810368,B,ECC,409.70941162109375
DJI_00810368,B,ECC,57.06237030029297
DJI_00810368,B,ECC,133.2002716064453
DJI_00810368,B,ECC,7.82488489151001
DJI_00810368,B,ECC,42.5063362121582
DJI_00810368,B,ECC,417.7254638671875
DJI_00810368,B,ECC,344.53009033203125
DJI_00810368,B,ECC,59.06721115112305
DJI_00810368,B,MI,255.35296630859375
DJI_00810368,B,MI,348.5281677246094
DJI_00810368,B,MI,416.5774230957031
DJI_00810368,B,MI,68.60249328613281
DJI_00810368,B,MI,121.6651840209961
DJI_00810368,B,MI,5.248040676116943
DJI_00810368,B,MI,53.944522857666016
DJI_00810368,B,MI,423.3293762207031
DJI_00810368,B,MI,354.147216796875
DJI_00810368,B,MI,67.98458862304688
DJI_00810368,B,LoFTR,35.34153747558594
DJI_00810368,B,LoFTR,110.12953186035156
DJI_00810368,B,LoFTR,322.4007263183594
DJI_00810368,B,LoFTR,138.192626953125
DJI_00810368,B,LoFTR,183.33908081054688
DJI_00810368,B,LoFTR,230.68557739257812
DJI_00810368,B,LoFTR,147.4718780517578
DJI_00810368,B,LoFTR,359.8956298828125
DJI_00810368,B,LoFTR,126.02534484863281
DJI_00810368,B,LoFTR,0.13574537634849548
DJI_00810368,B,ECC+MI,255.35296630859375
DJI_00810368,B,ECC+MI,348.5281677246094
DJI_00810368,B,ECC+MI,416.5774230957031
DJI_00810368,B,ECC+MI,68.60249328613281
DJI_00810368,B,ECC+MI,121.6651840209961
DJI_00810368,B,ECC+MI,5.248040676116943
DJI_00810368,B,ECC+MI,53.944522857666016
DJI_00810368,B,ECC+MI,423.3293762207031
DJI_00810368,B,ECC+MI,354.147216796875
DJI_00810368,B,ECC+MI,67.98458862304688
DJI_00810460,B,ECC,11.612679481506348
DJI_00810460,B,ECC,10.48537540435791
DJI_00810460,B,ECC,10.765254974365234
DJI_00810460,B,ECC,1.0362170934677124
DJI_00810460,B,ECC,14.53287410736084
DJI_00810460,B,ECC,7.428529262542725
DJI_00810460,B,ECC,17.62104034423828
DJI_00810460,B,ECC,14.737967491149902
DJI_00810460,B,ECC,211.82115173339844
DJI_00810460,B,ECC,19.672426223754883
DJI_00810460,B,MI,164.42640686035156
DJI_00810460,B,MI,161.34474182128906
DJI_00810460,B,MI,162.08082580566406
DJI_00810460,B,MI,160.33250427246094
DJI_00810460,B,MI,152.913818359375
DJI_00810460,B,MI,166.36886596679688
DJI_00810460,B,MI,150.6031951904297
DJI_00810460,B,MI,152.48101806640625
DJI_00810460,B,MI,85.45281982421875
DJI_00810460,B,MI,143.58163452148438
DJI_00810460,B,LoFTR,1.5005007982254028
DJI_00810460,B,LoFTR,1.8344333171844482
DJI_00810460,B,LoFTR,0.6444827914237976
DJI_00810460,B,LoFTR,1.3898394107818604
DJI_00810460,B,LoFTR,7.004395961761475
DJI_00810460,B,LoFTR,21.445287704467773
DJI_00810460,B,LoFTR,6.741784572601318
DJI_00810460,B,LoFTR,7.03660774230957
DJI_00810460,B,LoFTR,213.66845703125
DJI_00810460,B,LoFTR,1.1775450706481934
DJI_00810460,B,ECC+MI,164.42640686035156
DJI_00810460,B,ECC+MI,161.34474182128906
DJI_00810460,B,ECC+MI,162.08082580566406
DJI_00810460,B,ECC+MI,160.33250427246094
DJI_00810460,B,ECC+MI,152.913818359375
DJI_00810460,B,ECC+MI,166.36886596679688
DJI_00810460,B,ECC+MI,150.6031951904297
DJI_00810460,B,ECC+MI,152.48101806640625
DJI_00810460,B,ECC+MI,85.45281982421875
DJI_00810460,B,ECC+MI,143.58163452148438
DJI_00810502,B,ECC,1.8059602975845337
DJI_00810502,B,ECC,2.4054317474365234
DJI_00810502,B,ECC,7.797441005706787
DJI_00810502,B,ECC,1.6438965797424316
DJI_00810502,B,ECC,2.39314866065979
DJI_00810502,B,ECC,2.7101378440856934
DJI_00810502,B,ECC,0.8966571688652039
DJI_00810502,B,ECC,2.7882936000823975
DJI_00810502,B,ECC,10.445094108581543
DJI_00810502,B,ECC,7.6131510734558105
DJI_00810502,B,MI,56.63707733154297
DJI_00810502,B,MI,56.675777435302734
DJI_00810502,B,MI,62.70151901245117
DJI_00810502,B,MI,56.584495544433594
DJI_00810502,B,MI,57.22920608520508
DJI_00810502,B,MI,57.428897857666016
DJI_00810502,B,MI,55.693172454833984
DJI_00810502,B,MI,57.67228698730469
DJI_00810502,B,MI,49.594661712646484
DJI_00810502,B,MI,62.50077438354492
DJI_00810502,B,LoFTR,0.5005565881729126
DJI_00810502,B,LoFTR,0.700657308101654
DJI_00810502,B,LoFTR,6.221870422363281
DJI_00810502,B,LoFTR,0.49893349409103394
DJI_00810502,B,LoFTR,0.5689577460289001
DJI_00810502,B,LoFTR,0.2515679895877838
DJI_00810502,B,LoFTR,1.2834850549697876
DJI_00810502,B,LoFTR,0.7659041881561279
DJI_00810502,B,LoFTR,1.9431966543197632
DJI_00810502,B,LoFTR,4.010338306427002
DJI_00810502,B,ECC+MI,56.63707733154297
DJI_00810502,B,ECC+MI,56.675777435302734
DJI_00810502,B,ECC+MI,62.70151901245117
DJI_00810502,B,ECC+MI,56.584495544433594
DJI_00810502,B,ECC+MI,57.22920608520508
DJI_00810502,B,ECC+MI,57.428897857666016
DJI_00810502,B,ECC+MI,55.693172454833984
DJI_00810502,B,ECC+MI,57.67228698730469
DJI_00810502,B,ECC+MI,49.594661712646484
DJI_00810502,B,ECC+MI,62.50077438354492
DJI_00810524,B,ECC,103.82415008544922
DJI_00810524,B,ECC,107.42982482910156
DJI_00810524,B,ECC,91.58770751953125
DJI_00810524,B,ECC,123.53480529785156
DJI_00810524,B,ECC,105.65876770019531
DJI_00810524,B,ECC,113.07720184326172
DJI_00810524,B,ECC,211.39056396484375
DJI_00810524,B,ECC,116.00848388671875
DJI_00810524,B,ECC,123.21040344238281
DJI_00810524,B,ECC,118.16036224365234
DJI_00810524,B,MI,27.054628372192383
DJI_00810524,B,MI,12.702347755432129
DJI_00810524,B,MI,2.2756307125091553
DJI_00810524,B,MI,19.50334930419922
DJI_00810524,B,MI,12.317543029785156
DJI_00810524,B,MI,10.551782608032227
DJI_00810524,B,MI,141.29736328125
DJI_00810524,B,MI,10.90313720703125
DJI_00810524,B,MI,19.665815353393555
DJI_00810524,B,MI,11.296024322509766
DJI_00810524,B,LoFTR,15.398662567138672
DJI_00810524,B,LoFTR,2.079512119293213
DJI_00810524,B,LoFTR,52.96171951293945
DJI_00810524,B,LoFTR,1.9671730995178223
DJI_00810524,B,LoFTR,2.117716073989868
DJI_00810524,B,LoFTR,1.4806374311447144
DJI_00810524,B,LoFTR,190.67237854003906
DJI_00810524,B,LoFTR,0.5369629263877869
DJI_00810524,B,LoFTR,1.686972975730896
DJI_00810524,B,LoFTR,2.1505825519561768
DJI_00810524,B,ECC+MI,106.91510772705078
DJI_00810524,B,ECC+MI,110.41886138916016
DJI_00810524,B,ECC+MI,89.63612365722656
DJI_00810524,B,ECC+MI,126.54871368408203
DJI_00810524,B,ECC+MI,108.61648559570312
DJI_00810524,B,ECC+MI,116.04927825927734
DJI_00810524,B,ECC+MI,208.27549743652344
DJI_00810524,B,ECC+MI,119.00666046142578
DJI_00810524,B,ECC+MI,126.15974426269531
DJI_00810524,B,ECC+MI,121.20648956298828
DJI_00810543,B,ECC,328.1398620605469
DJI_00810543,B,ECC,387.6906433105469
DJI_00810543,B,ECC,97.98456573486328
DJI_00810543,B,ECC,345.22528076171875
DJI_00810543,B,ECC,364.65069580078125
DJI_00810543,B,ECC,379.2208557128906
DJI_00810543,B,ECC,112.54298400878906
DJI_00810543,B,ECC,113.77761840820312
DJI_00810543,B,ECC,250.78482055664062
DJI_00810543,B,ECC,393.734375
DJI_00810543,B,MI,247.107666015625
DJI_00810543,B,MI,7.381560802459717
DJI_00810543,B,MI,6.851747512817383
DJI_00810543,B,MI,40.68266677856445
DJI_00810543,B,MI,7.861813545227051
DJI_00810543,B,MI,7.7073187828063965
DJI_00810543,B,MI,130.81166076660156
DJI_00810543,B,MI,7.571081161499023
DJI_00810543,B,MI,20.181440353393555
DJI_00810543,B,MI,6.047959327697754
DJI_00810543,B,LoFTR,242.89410400390625
DJI_00810543,B,LoFTR,1.8068495988845825
DJI_00810543,B,LoFTR,0.7345492243766785
DJI_00810543,B,LoFTR,34.35832214355469
DJI_00810543,B,LoFTR,2.1543123722076416
DJI_00810543,B,LoFTR,1.1678533554077148
DJI_00810543,B,LoFTR,139.61447143554688
DJI_00810543,B,LoFTR,0.10960859060287476
DJI_00810543,B,LoFTR,18.611719131469727
DJI_00810543,B,LoFTR,2.5427422523498535
DJI_00810543,B,ECC+MI,330.7572021484375
DJI_00810543,B,ECC+MI,390.6383361816406
DJI_00810543,B,ECC+MI,97.74213409423828
DJI_00810543,B,ECC+MI,348.3753662109375
DJI_00810543,B,ECC+MI,367.6727600097656
DJI_00810543,B,ECC+MI,382.2451171875
DJI_00810543,B,ECC+MI,113.15654754638672
DJI_00810543,B,ECC+MI,113.2305908203125
DJI_00810543,B,ECC+MI,254.15431213378906
DJI_00810543,B,ECC+MI,396.7348327636719
DJI_00810638,B,ECC,7.412938594818115
DJI_00810638,B,ECC,6.295254707336426
DJI_00810638,B,ECC,6.332783222198486
DJI_00810638,B,ECC,10.096131324768066
DJI_00810638,B,ECC,2.3674464225769043
DJI_00810638,B,ECC,8.7553071975708
DJI_00810638,B,ECC,1.9681531190872192
DJI_00810638,B,ECC,1.3087048530578613
DJI_00810638,B,ECC,7.45965051651001
DJI_00810638,B,ECC,11.389877319335938
DJI_00810638,B,MI,6.682917594909668
DJI_00810638,B,MI,6.28898811340332
DJI_00810638,B,MI,5.681498050689697
DJI_00810638,B,MI,10.267480850219727
DJI_00810638,B,MI,3.9434189796447754
DJI_00810638,B,MI,8.170105934143066
DJI_00810638,B,MI,3.8865489959716797
DJI_00810638,B,MI,3.502011299133301
DJI_00810638,B,MI,6.466747760772705
DJI_00810638,B,MI,13.847312927246094
DJI_00810638,B,LoFTR,7.241153717041016
DJI_00810638,B,LoFTR,5.459934234619141
DJI_00810638,B,LoFTR,5.625152587890625
DJI_00810638,B,LoFTR,6.073211193084717
DJI_00810638,B,LoFTR,0.21510089933872223
DJI_00810638,B,LoFTR,1.4643610715866089
DJI_00810638,B,LoFTR,2.2860379219055176
DJI_00810638,B,LoFTR,3.4870896339416504
DJI_00810638,B,LoFTR,1.491337537765503
DJI_00810638,B,LoFTR,9.582250595092773
DJI_00810638,B,ECC+MI,6.682917594909668
DJI_00810638,B,ECC+MI,6.28898811340332
DJI_00810638,B,ECC+MI,5.681498050689697
DJI_00810638,B,ECC+MI,10.267480850219727
DJI_00810638,B,ECC+MI,3.9434189796447754
DJI_00810638,B,ECC+MI,8.170105934143066
DJI_00810638,B,ECC+MI,3.8865489959716797
DJI_00810638,B,ECC+MI,3.502011299133301
DJI_00810638,B,ECC+MI,6.466747760772705
DJI_00810638,B,ECC+MI,13.847312927246094
DJI_00810668,B,ECC,7.728743553161621
DJI_00810668,B,ECC,9.275418281555176
DJI_00810668,B,ECC,8.113097190856934
DJI_00810668,B,ECC,0.8309524655342102
DJI_00810668,B,ECC,8.853863716125488
DJI_00810668,B,ECC,227.4024658203125
DJI_00810668,B,ECC,11.811697959899902
DJI_00810668,B,ECC,7.646456241607666
DJI_00810668,B,ECC,7.356078147888184
DJI_00810668,B,ECC,111.68524932861328
DJI_00810668,B,MI,1.77327561378479
DJI_00810668,B,MI,13.959635734558105
DJI_00810668,B,MI,2.1030709743499756
DJI_00810668,B,MI,5.444149017333984
DJI_00810668,B,MI,3.044820785522461
DJI_00810668,B,MI,223.3505096435547
DJI_00810668,B,MI,16.162302017211914
DJI_00810668,B,MI,8.479049682617188
DJI_00810668,B,MI,13.232202529907227
DJI_00810668,B,MI,110.31886291503906
DJI_00810668,B,LoFTR,0.4052693247795105
DJI_00810668,B,LoFTR,1.7541700601577759
DJI_00810668,B,LoFTR,1.2708946466445923
DJI_00810668,B,LoFTR,4.02172327041626
DJI_00810668,B,LoFTR,1.1243617534637451
DJI_00810668,B,LoFTR,223.40533447265625
DJI_00810668,B,LoFTR,1.909436583518982
DJI_00810668,B,LoFTR,2.0693271160125732
DJI_00810668,B,LoFTR,7.297493934631348
DJI_00810668,B,LoFTR,116.01988983154297
DJI_00810668,B,ECC+MI,1.77327561378479
DJI_00810668,B,ECC+MI,13.959635734558105
DJI_00810668,B,ECC+MI,2.1030709743499756
DJI_00810668,B,ECC+MI,5.444149017333984
DJI_00810668,B,ECC+MI,3.044820785522461
DJI_00810668,B,ECC+MI,223.3505096435547
DJI_00810668,B,ECC+MI,16.162302017211914
DJI_00810668,B,ECC+MI,8.479049682617188
DJI_00810668,B,ECC+MI,13.232202529907227
DJI_00810668,B,ECC+MI,110.31886291503906
DJI_00810686,B,ECC,133.47608947753906
DJI_00810686,B,ECC,120.54347229003906
DJI_00810686,B,ECC,10.94854736328125
DJI_00810686,B,ECC,9.268074989318848
DJI_00810686,B,ECC,65.9188003540039
DJI_00810686,B,ECC,167.30970764160156
DJI_00810686,B,ECC,17.309799194335938
DJI_00810686,B,ECC,174.21099853515625
DJI_00810686,B,ECC,110.22956848144531
DJI_00810686,B,ECC,114.19962310791016
DJI_00810686,B,MI,135.189208984375
DJI_00810686,B,MI,121.13745880126953
DJI_00810686,B,MI,11.175294876098633
DJI_00810686,B,MI,9.665144920349121
DJI_00810686,B,MI,64.80103302001953
DJI_00810686,B,MI,169.04039001464844
DJI_00810686,B,MI,15.587140083312988
DJI_00810686,B,MI,174.364013671875
DJI_00810686,B,MI,111.90740203857422
DJI_00810686,B,MI,115.81397247314453
DJI_00810686,B,LoFTR,1.073500394821167
DJI_00810686,B,LoFTR,312.024658203125
DJI_00810686,B,LoFTR,1.0735150575637817
DJI_00810686,B,LoFTR,1.0735247135162354
DJI_00810686,B,LoFTR,191.9086151123047
DJI_00810686,B,LoFTR,517.4026489257812
DJI_00810686,B,LoFTR,370.280517578125
DJI_00810686,B,LoFTR,634.4168701171875
DJI_00810686,B,LoFTR,878.0123901367188
DJI_00810686,B,LoFTR,949.202392578125
DJI_00810686,B,ECC+MI,135.189208984375
DJI_00810686,B,ECC+MI,121.13745880126953
DJI_00810686,B,ECC+MI,11.175294876098633
DJI_00810686,B,ECC+MI,9.665144920349121
DJI_00810686,B,ECC+MI,64.80103302001953
DJI_00810686,B,ECC+MI,169.04039001464844
DJI_00810686,B,ECC+MI,15.587140083312988
DJI_00810686,B,ECC+MI,174.364013671875
DJI_00810686,B,ECC+MI,111.90740203857422
DJI_00810686,B,ECC+MI,115.81397247314453
DJI_08380118,C,ECC,6.151288986206055
DJI_08380118,C,ECC,8.18597412109375
DJI_08380118,C,ECC,4.206301212310791
DJI_08380118,C,ECC,9.67625904083252
DJI_08380118,C,ECC,7.931527614593506
